,country_name,year,Total_Population,CO2_Emissions_by_Sector_Building,CO2_Emissions_by_Sector_Bunker_Fuels,CO2_Emissions_by_Sector_Electricity_Heat,CO2_Emissions_by_Sector_Energy,CCO2_Emissions_by_Sector_Industrial_Processes,CO2_Emissions_by_Sector_Land_Use_Change_and_Forestry,CO2_Emissions_by_Sector_Manufacturing_Construction,CO2_Emissions_by_Sector_Other_Fuel_Combustion,CO2_Emissions_by_Sector_Transportation,Net_Electricity_Consumption,income_group
934,Gabon,2011,1684629.0,0.29,0.3,0.89,5.56,0.09,6.44,1.03,0.05,0.73,1.56,1
935,Gabon,2012,1749677.0,0.31,0.22,0.91,5.75,0.08,6.44,1.1,0.05,0.76,1.66,1
936,Gabon,2013,1817070.0,0.33,0.26,0.83,5.64,0.07,6.44,1.22,0.06,0.85,1.75,1
937,Gabon,2014,1883801.0,0.32,0.25,0.86,5.44,0.07,6.45,1.19,0.05,0.84,1.85,1
938,Gabon,2015,1947690.0,0.31,0.25,0.92,5.42,0.06,6.45,1.17,0.05,0.81,1.91,1
939,Gabon,2016,2007882.0,0.32,0.27,1.01,5.63,0.09,6.45,1.23,0.06,0.85,2.1,1
940,Gabon,2017,2064812.0,0.21,0.15,1.6,4.61,0.09,6.46,0.49,0.01,0.2,2.21,1
941,Gabon,2018,2119275.0,0.21,0.17,1.61,4.52,0.09,6.46,0.5,0.01,0.21,2.23,1
942,Georgia,1992,4873500.0,4.05,1.14,8.82,19.87,0.2,-18.27,4.04,0.63,2.33,10.11,2
943,Georgia,1993,4911100.0,4.23,0.89,6.11,15.97,0.12,-18.27,3.13,0.51,2.0,8.38,3
944,Georgia,1994,4836076.0,1.82,0.64,4.52,10.4,0.04,-18.27,2.14,0.44,1.48,7.71,3
945,Georgia,1995,4657722.0,0.48,0.36,5.37,8.14,0.04,-18.27,0.92,0.35,1.03,5.51,3
946,Georgia,1996,4491699.0,0.5,0.65,1.59,6.33,0.04,-18.27,1.21,0.5,2.52,5.26,2
947,Georgia,1997,4349913.0,0.83,0.54,1.49,5.48,0.04,-18.27,0.94,0.33,1.89,5.68,2
948,Georgia,1998,4243607.0,1.0,0.62,1.57,4.91,0.08,-18.27,0.77,0.32,1.25,6.7,2
949,Georgia,1999,4157192.0,0.88,0.48,1.43,4.38,0.14,-18.27,0.65,0.31,1.13,6.7,3
950,Georgia,2000,4077131.0,1.14,0.22,1.68,4.63,0.14,-18.27,0.66,0.2,0.95,6.27,3
951,Georgia,2001,4014373.0,0.66,0.12,1.13,3.38,0.14,-3.52,0.33,0.1,1.15,6.23,3
952,Georgia,2002,3978515.0,0.47,0.15,0.76,2.82,0.14,-3.52,0.27,0.11,1.21,6.4,3
953,Georgia,2003,3951736.0,0.5,0.14,0.84,3.02,0.14,-3.52,0.36,0.09,1.24,6.81,2
954,Georgia,2004,3927340.0,0.56,0.21,1.06,3.21,0.17,-3.52,0.26,0.13,1.2,7.01,2
955,Georgia,2005,3902469.0,0.71,0.38,1.26,4.07,0.18,-3.52,0.3,0.29,1.51,7.36,2
956,Georgia,2006,3880347.0,0.67,0.41,1.54,4.53,0.18,-3.52,0.43,0.31,1.57,6.69,2
957,Georgia,2007,3860158.0,0.75,0.53,1.77,5.45,0.17,-3.52,0.49,0.38,2.07,6.91,2
958,Georgia,2008,3848449.0,0.87,0.5,0.99,4.67,0.17,-3.52,0.63,0.44,1.74,7.09,2
959,Georgia,2009,3814419.0,0.91,0.28,1.35,5.29,0.33,-3.52,0.64,0.22,2.17,6.85,2
960,Georgia,2010,3786695.0,0.95,0.28,1.0,4.99,0.33,-3.52,0.58,0.21,2.26,7.62,2
961,Germany,1991,80013896.0,195.2,21.15,409.3,918.63,13.74,-50.93,133.61,18.05,161.48,491.1,0
962,Germany,1992,80624598.0,179.91,21.8,392.66,878.31,14.44,-50.93,124.78,16.19,164.06,485.69,0
963,Germany,1993,81156363.0,188.15,20.37,384.36,872.48,14.53,-50.93,117.55,13.09,168.67,477.21,0
964,Germany,1994,81438348.0,176.05,21.85,384.92,860.47,15.34,-50.94,117.94,14.16,166.04,475.06,0
965,Germany,1995,81678051.0,177.61,21.71,379.36,857.53,15.56,-50.94,116.64,15.06,167.93,482.52,0
966,Germany,1996,81914831.0,199.23,22.21,389.99,887.94,14.81,-50.96,110.52,18.27,169.06,489.3,0
967,Germany,1997,82034771.0,184.41,22.89,374.14,855.63,15.27,-50.97,108.2,18.37,169.8,492.93,0
968,Germany,1998,82047195.0,176.3,23.54,374.12,847.6,15.54,-51.02,106.0,17.71,172.81,497.45,0
969,Germany,1999,82100243.0,164.5,19.08,359.05,817.58,15.77,-51.02,101.69,12.06,177.66,497.06,0
970,Germany,2000,82211508.0,161.02,20.07,364.01,814.83,15.25,-51.11,102.74,11.07,173.47,509.08,0
971,Germany,2001,82349925.0,177.11,19.19,377.21,834.0,13.5,-18.11,96.44,11.19,169.54,520.2,0
972,Germany,2002,82488495.0,165.0,19.14,378.73,820.36,12.82,-18.17,95.84,11.21,167.12,532.52,0
973,Germany,2003,82534176.0,172.83,19.1,384.22,823.04,13.51,-18.25,98.57,1.03,164.04,544.41,0
974,Germany,2004,82516260.0,163.12,20.84,379.48,806.76,14.07,-18.33,97.07,0.97,163.99,550.82,0
975,Germany,2005,82469422.0,159.66,22.45,375.8,789.12,13.05,-18.32,94.77,1.07,155.63,546.71,0
976,Germany,2006,82376451.0,168.22,23.61,379.51,800.82,13.34,-18.33,96.66,0.82,153.48,552.3,0
977,Germany,2007,82266372.0,129.44,24.5,392.57,769.15,14.45,-18.33,96.05,0.58,148.38,554.8,0
978,Germany,2008,82110097.0,153.55,24.87,371.06,775.97,13.58,-18.33,99.87,0.52,148.89,551.89,0
979,Germany,2009,81902307.0,142.64,24.21,343.1,722.1,12.56,-18.34,86.87,0.52,147.06,522.73,0
980,Germany,2010,81776930.0,149.39,24.67,361.68,760.49,12.43,-18.34,98.35,1.31,148.12,555.4,0
981,Germany,2011,80274983.0,128.46,23.94,354.26,732.99,13.39,-29.21,97.18,1.4,149.94,548.75,0
982,Germany,2012,80425823.0,136.0,25.32,365.16,746.73,13.29,-29.21,94.25,1.22,148.51,547.02,0
983,Germany,2013,80645605.0,146.58,25.79,369.74,765.13,12.5,-29.21,93.81,1.16,152.37,546.23,0
984,Germany,2014,80982500.0,125.79,24.92,350.25,724.59,12.9,-29.24,91.25,1.25,154.57,534.97,0
985,Germany,2015,81686611.0,129.62,24.84,346.26,729.68,12.63,-29.24,95.12,1.1,157.59,539.9,0
986,Germany,2016,82348669.0,133.2,26.7,345.94,734.49,12.66,-29.47,93.22,1.1,161.02,540.09,0
987,Germany,2017,82657002.0,131.57,29.25,327.74,718.79,13.41,-29.48,95.14,0.85,163.49,540.9,0
988,Germany,2018,82905782.0,120.82,36.65,310.35,696.13,13.41,-29.48,99.33,7.33,158.3,535.38,0
989,Ghana,1990,14773274.0,0.44,0.27,0.04,2.52,0.28,9.88,0.3,0.13,1.62,5.34,3
990,Ghana,1991,15207360.0,0.29,0.22,0.05,2.26,0.31,9.88,0.29,0.12,1.5,5.71,3
991,Ghana,1992,15653345.0,0.33,0.28,0.05,2.66,0.42,9.88,0.34,0.14,1.79,6.08,3
992,Ghana,1993,16106756.0,0.33,0.27,0.06,2.7,0.49,9.88,0.35,0.15,1.8,5.83,3
993,Ghana,1994,16561677.0,0.38,0.31,0.08,2.91,0.55,9.88,0.41,0.17,1.88,5.59,3
994,Ghana,1995,17014058.0,0.43,0.37,0.07,3.19,0.53,9.88,0.45,0.2,2.05,5.63,3
995,Ghana,1996,17462504.0,0.49,0.41,0.06,3.48,0.61,9.88,0.5,0.22,2.23,6.11,3
996,Ghana,1997,17908977.0,0.51,0.41,0.03,3.6,0.69,9.88,0.51,0.22,2.33,6.26,3
997,Ghana,1998,18357159.0,0.57,0.56,1.21,5.44,0.66,9.88,0.59,0.29,2.78,5.1,3
998,Ghana,1999,18812369.0,0.59,0.64,1.15,5.82,0.76,9.88,0.66,0.33,3.09,5.68,3
999,Ghana,2000,19278850.0,0.27,0.76,0.54,4.95,0.79,9.89,0.68,0.53,2.93,5.98,3
1000,Ghana,2001,19756929.0,0.42,0.69,0.93,5.44,0.76,45.86,0.65,0.51,2.93,6.47,3
1001,Ghana,2002,20246376.0,0.32,0.39,1.95,6.66,0.76,45.86,0.83,0.17,3.39,5.97,3
1002,Ghana,2003,20750308.0,0.5,0.39,1.73,6.37,0.76,45.86,0.82,0.18,3.15,4.48,3
1003,Ghana,2004,21272328.0,0.53,0.45,0.61,5.87,0.75,45.86,0.9,0.18,3.65,4.49,3
1004,Ghana,2005,21814648.0,0.47,0.49,1.1,6.31,0.71,45.86,0.94,0.2,3.6,5.18,3
1005,Ghana,2006,22379057.0,0.44,0.49,2.4,7.72,0.71,45.86,1.02,0.21,3.65,6.35,3
1006,Ghana,2007,22963946.0,0.64,0.52,2.6,8.36,0.7,45.86,1.04,0.24,3.84,5.32,3
1007,Ghana,2008,23563832.0,0.41,0.51,1.89,7.87,0.69,45.85,1.13,0.29,4.16,5.98,3
1008,Ghana,2009,24170943.0,0.84,0.55,1.73,9.26,0.69,45.85,1.31,0.32,5.05,6.11,3
1009,Ghana,2010,24779614.0,0.61,0.51,3.08,10.34,0.81,45.85,1.26,0.25,5.15,6.69,2
1010,Ghana,2011,25387713.0,0.74,0.6,2.66,11.25,0.96,29.41,1.43,0.31,5.73,7.67,2
1011,Ghana,2012,25996454.0,0.83,0.63,3.11,13.08,1.15,29.41,1.64,0.38,6.84,8.63,2
1012,Ghana,2013,26607641.0,0.73,0.62,3.65,13.84,1.17,29.4,1.7,0.36,7.24,9.27,2
1013,Ghana,2014,27224480.0,0.64,0.57,3.3,13.21,1.16,29.4,1.65,0.23,7.28,9.25,2
1014,Ghana,2015,27849203.0,0.73,0.57,3.3,14.14,0.99,29.4,1.79,0.24,7.9,8.41,2
1015,Ghana,2016,28481947.0,0.74,0.62,2.86,13.08,1.03,-24.93,1.68,0.23,7.3,10.09,2
1016,Ghana,2017,29121464.0,0.93,0.72,2.73,13.75,1.03,-24.93,2.04,0.41,7.09,10.91,2
1017,Ghana,2018,29767108.0,1.03,0.84,2.94,15.08,1.03,-24.93,2.31,0.39,8.06,11.31,2
1018,Greece,1990,10196792.0,5.16,5.12,37.09,69.86,5.76,-0.93,9.64,2.91,15.06,30.53,1
1019,Greece,1991,10319927.0,5.31,5.1,36.33,70.1,5.72,-0.93,9.53,3.05,15.88,31.48,1
1020,Greece,1992,10399061.0,5.17,4.98,38.86,72.32,5.86,-0.93,9.17,2.83,16.28,32.96,1
1021,Greece,1993,10460415.0,5.11,5.04,38.89,72.22,5.88,-0.93,8.97,2.75,16.49,33.65,1
1022,Greece,1994,10512922.0,5.16,5.48,40.41,73.82,5.92,-0.93,8.89,2.77,16.59,35.21,1
1023,Greece,1995,10562153.0,5.42,5.12,42.14,76.48,6.36,-0.92,9.63,2.57,16.71,36.53,1
1024,Greece,1996,10608800.0,7.26,5.06,39.0,76.38,6.37,-0.92,10.31,2.62,17.19,38.12,0
1025,Greece,1997,10661259.0,7.53,4.97,39.01,77.35,6.41,-0.92,10.43,2.62,17.78,39.84,0
1026,Greece,1998,10720509.0,7.88,5.09,40.44,80.74,6.38,-0.92,10.39,2.62,19.42,41.98,0
1027,Greece,1999,10761698.0,7.7,5.4,41.81,81.03,6.37,-0.93,9.3,2.62,19.6,43.4,0
1028,Greece,2000,10805808.0,8.3,5.07,47.73,87.92,6.54,-0.93,10.2,2.63,19.07,45.98,0
1029,Greece,2001,10862132.0,9.1,4.93,48.18,90.04,6.57,-1.08,10.33,2.66,19.77,47.34,0
1030,Greece,2002,10902022.0,9.41,5.16,48.06,90.28,6.31,-1.08,9.89,2.89,20.03,49.54,0
1031,Greece,2003,10928070.0,11.1,5.44,49.13,93.85,6.37,-1.08,9.54,3.1,20.98,51.67,0
1032,Greece,2004,10955141.0,10.75,5.06,49.9,93.48,6.36,-1.08,8.79,2.65,21.39,53.0,0
1033,Greece,2005,10987314.0,11.33,5.04,50.62,95.16,6.79,-1.08,8.7,2.72,21.78,54.14,0
1034,Greece,2006,11020362.0,11.08,5.66,48.84,94.1,6.6,-1.08,9.03,2.87,22.29,55.81,0
1035,Greece,2007,11048473.0,10.11,5.42,52.14,97.9,6.41,-1.08,10.21,2.57,22.88,58.36,0
1036,Greece,2008,11077841.0,9.91,5.45,51.22,94.35,6.05,-1.09,8.53,2.49,22.2,59.65,0
1037,Greece,2009,11107017.0,8.65,4.51,48.3,90.16,4.58,-1.09,6.45,1.96,24.8,58.9,0
1038,Greece,2010,11121341.0,7.79,3.73,45.24,83.37,4.21,-1.09,6.67,1.69,21.99,56.45,0
1039,Greece,2011,11104899.0,9.91,3.5,45.23,82.12,2.43,1.4,5.77,1.58,19.64,56.4,0
1040,Greece,2012,11045011.0,7.47,2.02,45.84,76.99,3.1,1.4,5.83,1.44,16.42,57.63,0
1041,Greece,2013,10965211.0,4.45,2.1,41.51,68.85,3.64,1.4,5.63,0.96,16.31,52.52,0
1042,Greece,2014,10892413.0,4.39,2.41,38.12,65.73,3.82,1.4,5.99,0.88,16.35,52.66,0
1043,Greece,2015,10820883.0,6.09,2.55,34.57,64.54,3.47,1.4,6.3,0.89,16.69,53.99,0
1044,Greece,2016,10775971.0,5.54,2.72,33.06,63.08,3.77,1.4,6.48,0.84,17.16,56.89,0
1045,Greece,2017,10754679.0,5.4,3.05,34.72,63.11,3.69,1.4,5.27,0.84,16.88,57.81,0
1046,Greece,2018,10732882.0,4.65,3.36,33.86,61.6,3.69,1.39,5.08,0.84,17.17,51.36,0
1047,Guatemala,1990,9050115.0,0.47,0.21,0.24,3.21,0.72,16.12,0.71,0.08,1.71,2.26,2
1048,Guatemala,1991,9296814.0,0.48,0.21,0.29,3.41,0.62,16.12,0.76,0.09,1.78,2.46,2
1049,Guatemala,1992,9544055.0,0.53,0.22,0.9,4.23,0.6,16.12,0.84,0.09,1.87,2.46,2
1050,Guatemala,1993,9790619.0,0.54,0.22,0.91,4.63,0.48,16.12,1.04,0.09,2.05,2.55,2
1051,Guatemala,1994,10037522.0,0.57,0.21,0.99,4.92,0.51,16.12,1.09,0.09,2.17,2.72,2
1052,Guatemala,1995,10286786.0,0.64,0.25,1.11,5.86,0.5,16.12,1.29,0.12,2.71,3.0,2
1053,Guatemala,1996,10536942.0,0.67,0.26,1.02,5.72,0.47,16.12,1.22,0.11,2.7,2.71,2
1054,Guatemala,1997,10788362.0,0.71,0.27,1.06,6.0,0.55,16.12,1.25,0.12,2.87,2.56,2
1055,Guatemala,1998,11046215.0,0.76,0.29,2.05,7.65,0.64,16.12,1.29,0.13,3.41,3.31,2
1056,Guatemala,1999,11311078.0,0.86,0.29,1.81,7.52,0.68,16.12,1.13,0.14,3.58,4.16,2
1057,Guatemala,2000,11589761.0,0.88,0.29,2.43,8.58,0.84,16.12,1.3,0.14,3.84,3.83,2
1058,Honduras,1990,4955302.0,0.33,0.1,0.04,2.18,0.28,5.53,0.76,0.01,1.05,1.98,3
1059,Honduras,1991,5098594.0,0.33,0.1,0.03,2.16,0.3,5.53,0.76,0.01,1.04,1.95,3
1060,Honduras,1992,5244677.0,0.39,0.13,0.12,2.46,0.28,5.53,0.78,0.01,1.16,1.73,3
1061,Honduras,1993,5394416.0,0.34,0.13,0.17,2.6,0.31,5.53,0.76,0.01,1.32,1.7,3
1062,Honduras,1994,5548969.0,0.35,0.08,0.33,3.0,0.27,5.53,0.78,0.01,1.54,1.43,3
1063,Honduras,1995,5709010.0,0.37,0.08,0.9,3.58,0.31,5.53,0.75,0.01,1.55,1.55,3
1064,Honduras,1996,5874814.0,0.36,0.07,0.73,3.52,0.41,5.53,0.92,0.01,1.5,2.19,3
1065,Honduras,1997,6045704.0,0.38,0.08,0.87,3.62,0.45,5.53,0.71,0.01,1.65,2.38,3
1066,Honduras,1998,6220405.0,0.38,0.09,1.32,4.32,0.38,5.53,0.78,0.01,1.83,2.65,3
1067,Honduras,2001,6751912.0,0.38,0.07,1.3,5.29,0.56,5.36,1.2,0.15,2.25,3.21,2
1068,Honduras,2002,6929267.0,0.55,0.09,1.48,5.62,0.51,5.36,1.2,0.14,2.26,3.34,2
1069,Honduras,2003,7106323.0,0.69,0.08,1.61,6.25,0.53,5.36,1.44,0.21,2.3,3.59,2
1070,Honduras,2004,7282953.0,0.4,0.01,2.29,7.04,0.57,5.36,1.73,0.28,2.33,3.75,2
1071,Honduras,2005,7458982.0,0.27,0.01,1.97,6.46,0.57,5.36,1.7,0.4,2.13,4.07,2
1072,Honduras,2006,7634295.0,0.25,0.02,2.72,7.36,0.68,5.36,1.98,0.42,1.99,4.22,2
1073,Honduras,2007,7808520.0,0.27,0.01,2.58,7.89,0.71,5.36,1.88,0.01,3.16,4.7,2
1074,Honduras,2008,7980955.0,0.27,0.11,2.6,7.94,0.71,5.36,1.84,0.19,3.04,4.96,2
1075,Honduras,2009,8150780.0,0.25,0.1,2.28,7.44,0.71,5.36,1.74,0.2,2.97,4.55,2
1076,Honduras,2010,8317467.0,0.25,0.12,2.28,7.58,0.63,5.36,1.92,0.15,2.97,4.91,2
1077,Honduras,2011,8480670.0,0.26,0.13,2.73,8.15,0.63,5.9,1.98,0.13,3.05,5.22,2
1078,Honduras,2012,8640692.0,0.27,0.14,2.7,8.47,0.67,5.9,2.18,0.16,3.17,5.24,2
1079,Honduras,2013,8798524.0,0.27,0.14,2.99,8.68,0.66,5.9,2.11,0.16,3.16,5.41,2
1080,Honduras,2014,8955579.0,0.42,0.19,3.19,8.8,0.66,5.9,1.76,0.14,3.29,5.53,2
1081,Honduras,2015,9112904.0,0.27,0.35,3.4,9.21,0.66,5.9,1.32,0.25,3.97,5.97,2
1082,Honduras,2016,9270794.0,0.32,0.16,2.83,8.74,0.66,5.52,1.43,0.15,4.02,5.77,2
1083,Honduras,2017,9429016.0,0.55,0.23,2.57,8.35,0.66,5.52,1.23,0.08,3.92,6.16,2
1084,Honduras,2018,9587523.0,0.63,0.4,3.0,9.12,0.66,5.52,1.13,0.25,4.1,6.68,2
1085,Hungary,1990,10373988.0,16.93,3.1,23.41,65.67,1.75,1.62,14.06,2.87,8.4,34.14,1
1086,Hungary,1991,10373400.0,17.89,2.52,24.14,63.45,1.1,1.62,11.76,2.31,7.35,31.85,1
1087,Hungary,1992,10369341.0,14.05,2.04,24.56,57.14,0.86,1.62,9.47,1.95,7.11,30.51,1
1088,Hungary,1993,10357523.0,14.96,1.89,24.9,57.36,1.02,1.62,8.87,1.53,7.1,29.3,1
1089,Hungary,1994,10343355.0,15.05,2.16,24.31,56.6,1.18,1.62,8.39,1.94,6.92,29.59,1
1090,Hungary,1995,10328965.0,14.22,2.09,24.67,56.25,1.19,1.64,8.3,1.95,7.12,29.88,1
1091,Hungary,1996,10311238.0,14.65,2.26,25.01,57.34,1.11,1.64,8.54,2.03,7.11,30.74,1
1092,Hungary,1997,10290486.0,13.62,2.22,26.03,55.82,1.17,1.63,6.88,1.75,7.53,30.93,1
1093,Hungary,1998,10266570.0,12.67,2.26,26.89,56.13,1.22,1.62,6.43,1.75,8.4,31.04,1
1094,Hungary,1999,10237530.0,13.22,2.35,26.55,56.69,1.22,1.62,6.21,1.78,8.93,31.9,1
1095,Hungary,2000,10210971.0,13.2,2.31,23.79,53.28,1.35,1.62,5.76,1.66,8.87,31.84,1
1096,Hungary,2001,10187576.0,14.11,2.13,23.98,54.95,1.36,2.39,6.0,1.49,9.34,32.88,1
1097,Hungary,2002,10158608.0,14.08,2.12,22.57,54.2,1.43,2.37,6.06,1.52,9.95,34.0,1
1098,Hungary,2003,10129552.0,15.51,2.01,23.56,56.82,1.41,2.33,5.9,1.4,10.4,34.92,1
1099,Hungary,2004,10107146.0,15.56,1.99,21.51,55.1,1.29,2.27,5.81,1.29,10.89,35.35,1
1100,Hungary,2005,10087065.0,16.16,2.04,19.6,54.76,1.2,2.27,5.93,1.24,11.8,36.03,1
1101,Hungary,2006,10071370.0,14.64,2.05,19.92,54.17,1.3,2.27,5.77,1.24,12.6,36.9,1
1102,Hungary,2007,10055780.0,11.97,1.85,20.8,52.54,1.33,2.27,5.67,1.11,12.97,37.78,0
1103,Hungary,2008,10038188.0,12.12,2.02,20.0,51.76,1.26,2.26,5.56,1.19,12.89,37.72,0
1104,Hungary,2009,10022650.0,12.08,1.7,16.9,46.87,0.97,2.26,4.09,1.0,12.81,35.64,0
1105,Hungary,2010,10000023.0,12.71,1.85,17.29,47.15,0.74,2.26,4.36,1.14,11.65,36.55,0
1106,Hungary,2011,9971727.0,12.05,1.83,16.62,46.34,0.56,1.34,5.72,1.12,10.83,36.84,0
1107,Hungary,2012,9920362.0,10.55,1.39,15.85,42.75,0.68,1.34,4.97,0.88,10.51,36.92,1
1108,Hungary,2013,9893082.0,10.06,1.78,13.47,40.25,0.52,1.34,5.64,1.28,9.79,36.94,1
1109,Hungary,2014,9866468.0,9.09,1.9,13.27,40.06,0.57,1.34,5.39,1.38,10.93,37.66,0
1110,Hungary,2015,9843028.0,9.87,1.88,13.72,42.71,0.68,1.34,5.8,1.4,11.93,38.8,0
1111,Hungary,2016,9814023.0,10.27,2.06,13.89,43.78,0.71,1.9,5.86,1.56,12.19,39.43,0
1112,Hungary,2017,9787966.0,10.63,2.05,14.35,45.76,0.78,1.9,6.49,1.46,12.84,40.64,0
1113,Hungary,2018,9775564.0,9.98,2.28,13.69,45.6,0.78,1.89,6.81,1.54,13.58,41.4,0
1114,Iceland,1993,263725.0,0.04,0.21,0.01,1.95,0.04,0.02,0.48,0.79,0.63,4.37,0
1115,Iceland,1994,266021.0,0.04,0.22,0.01,2.05,0.04,0.02,0.56,0.8,0.66,4.5,0
1116,Iceland,1995,267468.0,0.04,0.22,0.01,1.96,0.04,0.02,0.52,0.78,0.61,4.61,0
1117,Iceland,1996,268916.0,0.04,0.27,0.01,2.23,0.04,0.02,0.64,0.86,0.68,4.62,0
1118,Iceland,1997,271128.0,0.03,0.3,0.01,2.11,0.05,0.02,0.64,0.84,0.59,5.09,0
1119,Iceland,1998,274047.0,0.04,0.35,0.02,2.1,0.05,0.02,0.63,0.79,0.61,5.79,0
1120,Iceland,1999,277381.0,0.03,0.37,0.04,2.05,0.06,0.02,0.58,0.78,0.62,6.74,0
1121,Iceland,2000,281205.0,0.03,0.42,0.01,2.16,0.06,0.02,0.77,0.74,0.63,7.3,0
1122,Iceland,2001,284968.0,0.02,0.36,0.01,2.11,0.06,-0.03,0.79,0.66,0.64,7.61,0
1123,Iceland,2002,287523.0,0.02,0.32,0.01,2.21,0.04,-0.03,0.82,0.72,0.64,7.95,0
1124,Iceland,2003,289521.0,0.02,0.32,0.01,2.19,0.03,-0.03,0.77,0.75,0.64,7.94,0
1125,Iceland,2004,292074.0,0.02,0.37,0.01,2.27,0.05,-0.03,0.85,0.73,0.67,8.17,0
1126,Iceland,2005,296734.0,0.02,0.42,0.01,2.24,0.05,-0.03,0.83,0.71,0.67,8.24,0
1127,Iceland,2006,303782.0,0.01,0.55,0.01,2.27,0.06,-0.03,0.75,0.61,0.9,9.44,0
1128,Iceland,2007,311566.0,0.01,0.51,0.02,2.32,0.06,-0.03,0.7,0.62,0.97,11.4,0
1129,Iceland,2008,317414.0,0.02,0.43,0.01,2.12,0.06,-0.03,0.62,0.57,0.91,15.77,0
1130,Iceland,2009,318499.0,0.01,0.35,0.01,2.08,0.03,-0.03,0.51,0.66,0.89,16.2,0
1131,Iceland,2010,318041.0,0.01,0.39,0.01,1.95,0.01,-0.03,0.49,0.59,0.85,16.28,0
1132,India,1990,873277799.0,56.41,17.05,231.92,540.13,22.35,-221.17,149.11,28.3,64.39,219.88,3
1133,India,1991,891273202.0,59.28,17.92,258.97,582.84,24.5,-221.17,153.2,33.08,66.93,240.2,3
1134,India,1992,909307018.0,58.56,19.28,278.57,605.1,25.16,-221.17,156.66,33.03,68.55,255.69,3
1135,India,1993,927403866.0,58.88,21.0,306.8,625.87,26.6,-221.17,154.53,32.13,68.55,275.67,3
1136,India,1994,945601828.0,63.49,22.99,319.86,659.41,28.54,-221.16,164.34,36.92,70.81,297.98,3
1137,India,1995,963922586.0,65.38,26.1,364.89,709.64,31.46,-221.12,156.7,39.07,78.29,318.34,3
1138,India,1996,982365248.0,67.27,27.57,388.14,742.12,34.6,-221.12,156.92,41.62,83.8,323.1,3
1139,India,1997,1000900028.0,72.9,27.94,402.1,783.5,37.98,-221.1,173.13,45.13,85.8,344.5,3
1140,India,1998,1019483586.0,70.4,29.02,418.14,799.38,40.45,-221.1,182.58,35.1,88.78,360.5,3
1141,India,1999,1038058154.0,73.44,30.53,459.65,858.96,45.13,-221.09,187.8,40.38,93.31,365.54,3
1142,India,2000,1056575548.0,72.68,30.21,491.24,894.2,45.97,-221.1,192.28,38.54,95.09,383.92,3
1143,India,2001,1075000094.0,71.32,29.5,505.36,906.22,47.66,4.99,193.98,39.27,94.92,391.98,3
1144,India,2002,1093317187.0,74.62,29.9,513.58,936.03,51.5,4.98,207.67,41.05,97.74,414.96,3
1145,India,2003,1111523146.0,76.71,29.89,536.41,961.42,54.47,4.98,198.43,47.94,99.53,442.13,3
1146,India,2004,1129623466.0,79.04,31.57,584.73,1030.24,56.95,4.97,208.25,48.2,108.05,470.99,3
1147,India,2005,1147609924.0,79.92,30.32,599.57,1076.9,60.84,4.97,232.62,47.47,115.4,496.73,3
1148,India,2006,1165486291.0,81.35,34.48,638.85,1150.02,64.23,4.97,260.24,47.3,120.65,548.19,3
1149,India,2007,1183209471.0,83.34,33.52,701.16,1267.59,68.51,4.97,294.8,43.67,142.98,593.32,2
1150,India,2008,1200669762.0,85.39,31.2,721.88,1350.8,73.08,4.97,308.18,70.49,163.21,629.04,2
1151,India,2009,1217726217.0,89.57,33.57,789.51,1483.48,85.05,4.98,355.6,68.24,178.71,680.09,2
1152,India,2010,1234281163.0,92.71,36.07,819.68,1573.95,91.37,4.98,398.01,68.81,192.92,727.51,2
1153,India,2011,1250287939.0,96.72,38.78,860.23,1664.31,96.49,-64.83,443.4,52.97,209.3,803.24,2
1154,India,2012,1265780243.0,97.46,39.85,989.12,1807.17,101.4,-64.83,431.78,65.39,221.52,846.1,2
1155,India,2013,1280842119.0,99.59,40.57,1006.04,1862.51,104.3,-64.83,469.25,59.84,226.26,935.59,2
1156,India,2014,1295600768.0,103.75,40.88,1123.44,2028.87,108.0,-64.84,500.41,64.05,235.75,1029.78,2
1157,India,2015,1310152392.0,107.82,41.48,1103.23,2038.42,111.8,-64.84,503.78,64.3,257.75,1084.23,2
1158,India,2016,1324517250.0,111.86,43.09,1097.81,2072.68,110.6,-34.27,525.1,66.71,269.4,1150.81,2
1159,India,2017,1338676779.0,113.75,45.59,1157.77,2192.53,108.9,-34.27,558.99,69.07,291.23,1215.71,2
1160,India,2018,1352642283.0,118.84,47.54,1241.34,2309.22,125.3,-34.27,571.38,70.9,305.33,1265.01,2
1161,Indonesia,1990,181413398.0,19.52,4.06,47.75,140.27,7.72,684.4,28.0,3.83,32.2,38.5,3
1162,Indonesia,1991,184591897.0,20.24,3.89,54.09,152.75,9.09,684.4,27.75,3.82,35.85,40.54,3
1163,Indonesia,1992,187739786.0,21.41,4.76,56.17,161.13,9.78,684.4,29.24,4.63,37.91,43.8,3
1164,Indonesia,1993,190851184.0,21.61,5.42,62.7,174.7,10.78,684.4,32.19,5.3,40.49,47.55,2
1165,Indonesia,1994,193917458.0,22.27,5.7,63.9,184.39,12.54,684.38,37.84,5.56,45.35,51.31,2
1166,Indonesia,1995,196934257.0,23.98,5.99,74.27,209.53,13.32,686.36,46.74,5.81,49.26,50.08,2
1167,Indonesia,1996,199901231.0,25.45,6.44,77.52,220.21,14.27,537.91,46.88,6.29,54.6,56.85,2
